Villa Clara,Camagüey,0
Villa Clara,Las Tunas,0
Villa Clara,Holguín,0
Villa Clara,Granma,0
Villa Clara,Santiago de Cuba,0
Villa Clara,Guantánamo,0
Villa Clara,Isla de la Juventud,0
Cienfuegos,Pinar del Río,0
Cienfuegos,Artemisa,0
Cienfuegos,La Habana,0
Cienfuegos,Mayabeque,0
Cienfuegos,Matanzas,2
Cienfuegos,Villa Clara,2
Cienfuegos,Cienfuegos,1
Cienfuegos,Sancti Spíritus,2
Cienfuegos,Ciego de Ávila,0
Cienfuegos,Camagüey,0
Cienfuegos,Las Tunas,0
Cienfuegos,Holguín,0
Cienfuegos,Granma,0
Cienfuegos,Santiago de Cuba,0
Cienfuegos,Guantánamo,0
Cienfuegos,Isla de la Juventud,0
Sancti Spíritus,Pinar del Río,0
Sancti Spíritus,Artemisa,0
Sancti Spíritus,La Habana,0
Sancti Spíritus,Mayabeque,0
Sancti Spíritus,Matanzas,0
Sancti Spíritus,Villa Clara,2
Sancti Spíritus,Cienfuegos,2
Sancti Spíritus,Sancti Spíritus,1
Sancti Spíritus,Ciego de Ávila,2
Sancti Spíritus,Camagüey,0
Sancti Spíritus,Las Tunas,0
Sancti Spíritus,Holguín,0
Sancti Spíritus,Granma,0
Sancti Spíritus,Santiago de Cuba,0
Sancti Spíritus,Guantánamo,0
Sancti Spíritus,Isla de la Juventud,0
Ciego de Ávila,Pinar del Río,0
Ciego de Ávila,Artemisa,0
Ciego de Ávila,La Habana,0
Ciego de Ávila,Mayabeque,0
Ciego de Ávila,Matanzas,0
Ciego de Ávila,Villa Clara,0
Ciego de Ávila,Cienfuegos,0
Ciego de Ávila,Sancti Spíritus,2
Ciego de Ávila,Ciego de Ávila,1
Ciego de Ávila,Camagüey,2
Ciego de Ávila,Las Tunas,0
Ciego de Ávila,Holguín,0
Ciego de Ávila,Granma,0
Ciego de Ávila,Santiago de Cuba,0
Ciego de Ávila,Guantánamo,0
Ciego de Ávila,Isla de la Juventud,0
Camagüey,Pinar del Río,0
Camagüey,Artemisa,0
Camagüey,La Habana,0
Camagüey,Mayabeque,0
Camagüey,Matanzas,0
Camagüey,Villa Clara,0
Camagüey,Cienfuegos,0
Camagüey,Sancti Spíritus,0
Camagüey,Ciego de Ávila,2
Camagüey,Camagüey,1
Camagüey,Las Tunas,2
Camagüey,Holguín,0
Camagüey,Granma,0
Camagüey,Santiago de Cuba,0
Camagüey,Guantánamo,0
Camagüey,Isla de la Juventud,0
Las Tunas,Pinar del Río,0
Las Tunas,Artemisa,0
Las Tunas,La Habana,0
Las Tunas,Mayabeque,0
Las Tunas,Matanzas,0
Las Tunas,Villa Clara,0
Las Tunas,Cienfuegos,0
Las Tunas,Sancti Spíritus,0
Las Tunas,Ciego de Ávila,0
Las Tunas,Camagüey,2
Las Tunas,Las Tunas,1
Las Tunas,Holguín,2
Las Tunas,Granma,2
Las Tunas,Santiago de Cuba,0
Las Tunas,Guantánamo,0
Las Tunas,Isla de la Juventud,0
Holguín,Pinar del Río,0
Holguín,Artemisa,0
Holguín,La Habana,0
Holguín,Mayabeque,0
Holguín,Matanzas,0
Holguín,Villa Clara,0
Holguín,Cienfuegos,0
Holguín,Sancti Spíritus,0
Holguín,Ciego de Ávila,0
Holguín,Camagüey,0
Holguín,Las Tunas,2
Holguín,Holguín,1
Holguín,Granma,2
Holguín,Santiago de Cuba,2
Holguín,Guantánamo,2
Holguín,Isla de la Juventud,0
Granma,Pinar del Río,0
Granma,Artemisa,0
Granma,La Habana,0
Granma,Mayabeque,0
Granma,Matanzas,0
Granma,Villa Clara,0
Granma,Cienfuegos,0
Granma,Sancti Spíritus,0
Granma,Ciego de Ávila,0
Granma,Camagüey,0
Granma,Las Tunas,2
Granma,Holguín,2
Granma,Granma,1
Granma,Santiago de Cuba,2
Granma,Guantánamo,0
Granma,Isla de la Juventud,0
Santiago de Cuba,Pinar del Río,0
Santiago de Cuba,Artemisa,0
Santiago de Cuba,La Habana,0
Santiago de Cuba,Mayabeque,0
Santiago de Cuba,Matanzas,0
Santiago de Cuba,Villa Clara,0
Santiago de Cuba,Cienfuegos,0
Santiago de Cuba,Sancti Spíritus,0
Santiago de Cuba,Ciego de Ávila,0
Santiago de Cuba,Camagüey,0
Santiago de Cuba,Las Tunas,0
Santiago de Cuba,Holguín,2
Santiago de Cuba,Granma,2
Santiago de Cuba,Santiago de Cuba,1
Santiago de Cuba,Guantánamo,2
Santiago de Cuba,Isla de la Juventud,0
Guantánamo,Pinar del Río,0
Guantánamo,Artemisa,0
Guantánamo,La Habana,0
Guantánamo,Mayabeque,0
Guantánamo,Matanzas,0
Guantánamo,Villa Clara,0
Guantánamo,Cienfuegos,0
Guantánamo,Sancti Spíritus,0
Guantánamo,Ciego de Ávila,0
Guantánamo,Camagüey,0
Guantánamo,Las Tunas,0
Guantánamo,Holguín,2
Guantánamo,Granma,0
Guantánamo,Santiago de Cuba,2
Guantánamo,Guantánamo,1
Guantánamo,Isla de la Juventud,0
Isla de la Juventud,Pinar del Río,0
Isla de la Juventud,Artemisa,0
Isla de la Juventud,La Habana,0
Isla de la Juventud,Mayabeque,0
Isla de la Juventud,Matanzas,0
Isla de la Juventud,Villa Clara,0
Isla de la Juventud,Cienfuegos,0
Isla de la Juventud,Sancti Spíritus,0
Isla de la Juventud,Ciego de Ávila,0
Isla de la Juventud,Camagüey,0
Isla de la Juventud,Las Tunas,0
Isla de la Juventud,Holguín,0
Isla de la Juventud,Granma,0
Isla de la Juventud,Santiago de Cuba,0
Isla de la Juventud,Guantánamo,0
Isla de la Juventud,Isla de la Juventud,1
